Fighter Name,Fighter URL
David Blanco_,http://www.fightmetric.com/fighter-details/ebf298f8ac7e232b
Dorian Price_,http://www.fightmetric.com/fighter-details/ee4b670e159f4a33
Tim Gorman_The Psycho,http://www.fightmetric.com/fighter-details/c10eb2f12c489f6d
Angelo Antonio_,http://www.fightmetric.com/fighter-details/dbd198f780286aca
Noah Thomas_,http://www.fightmetric.com/fighter-details/319c15b8aac5bfde
Teila Tuli_,http://www.fightmetric.com/fighter-details/96eff1a628adcc7f
Ariel Beck_Sunshine,http://www.fightmetric.com/fighter-details/b96939f2b8d88e82
Brian Gassaway_,http://www.fightmetric.com/fighter-details/e4770d5ed44a3970
Brad Imes_Hillbilly Heartthrob,http://www.fightmetric.com/fighter-details/4908c5ee68a50ee5
Fedor Emelianenko_The Last Emperor,http://www.fightmetric.com/fighter-details/b8da6f5c80ae2d15
Michael Knaap_Hammer,http://www.fightmetric.com/fighter-details/02f0e04acf102ea9
Ken Shamrock_The World's Most Dangerous Man,http://www.fightmetric.com/fighter-details/63b65af1c5cb02cb
Miesha Tate_Cupcake,http://www.fightmetric.com/fighter-details/b96619b3acd7d9da
Paul Sass_,http://www.fightmetric.com/fighter-details/7b143a54451263d9
Masanori Suda_,http://www.fightmetric.com/fighter-details/3a7513372f79c8c8
Takeshi Yamazaki_,http://www.fightmetric.com/fighter-details/d1d20e651e6cbc02
Adam Smith_,http://www.fightmetric.com/fighter-details/754968e325d6f60d
Chris Amarante_,http://www.fightmetric.com/fighter-details/ee0b69e307c857e5
Sean O'Malley_Sugar,http://www.fightmetric.com/fighter-details/b50a426a33da0012
Shannon Gugerty_,http://www.fightmetric.com/fighter-details/9f1641c08cf8fbe2
Kwan Ho Kwak_,http://www.fightmetric.com/fighter-details/c13042265355a290
Denis Sobolev_,http://www.fightmetric.com/fighter-details/03b1e846b09f721d
David Mitchell_Daudi,http://www.fightmetric.com/fighter-details/8f3df4c579cfbb69
Alex Morono_The Great White,http://www.fightmetric.com/fighter-details/cdb96af67d096b1e
Carls John De Tomas_CJ,http://www.fightmetric.com/fighter-details/2a4200ead401a9ce
Pablo Garza_The Scarecrow,http://www.fightmetric.com/fighter-details/8e5bfd4e82352340
Wuliji Buren_Beast Master,http://www.fightmetric.com/fighter-details/2296125b6c362355
Wagner Silva_Wagnao,http://www.fightmetric.com/fighter-details/fb79582c410d049e
Jules Bruchez_,http://www.fightmetric.com/fighter-details/d1dcd4e96464a53d
Nicco Montano_,http://www.fightmetric.com/fighter-details/1de9ad94de18eeaf
Artenus Young_,http://www.fightmetric.com/fighter-details/8d4943a9ce9f521b
DeMarco Villalona_,http://www.fightmetric.com/fighter-details/0275e33febc2818c
Neil Seery_2Tap,http://www.fightmetric.com/fighter-details/49a74b9fb2e45fdf
Hans Nijman_,http://www.fightmetric.com/fighter-details/4956f60b7fa57c1a
Josh Emmett_,http://www.fightmetric.com/fighter-details/fba03cd6cc28dc41
Jason Blackford_,http://www.fightmetric.com/fighter-details/619d807fa54ae8f7
Ben Rothwell_,http://www.fightmetric.com/fighter-details/bd58d34e39b7b12a
Chad Leonhardt_The Boss,http://www.fightmetric.com/fighter-details/657d0ed181f04215
Gleristone Santos_Toninho Furia,http://www.fightmetric.com/fighter-details/d12ee718fb35c35c
Pete Williams_El Duro,http://www.fightmetric.com/fighter-details/6291ac0a3726732f
Roger Carroll_The Leprechaun,http://www.fightmetric.com/fighter-details/572a89dbe1f76761
Yoshiki Takahashi_Kazuo,http://www.fightmetric.com/fighter-details/6420efac0578988b
Rodney Faverus_,http://www.fightmetric.com/fighter-details/5af26b3201690d29
James Zikic_The Messenger,http://www.fightmetric.com/fighter-details/4b4fc3ddc307bc73
Ron Keslar_,http://www.fightmetric.com/fighter-details/b84f34b425dfd24b
Leonard Garcia_Bad Boy,http://www.fightmetric.com/fighter-details/917e53fa0adea0d3
Francois Botha_White Buffalo,http://www.fightmetric.com/fighter-details/545d549d6bf87187
Stoney Hale_The Skuller,http://www.fightmetric.com/fighter-details/206a7d47eb62170e
Mark Robinson_White Rhino,http://www.fightmetric.com/fighter-details/4604ab1de9058474
Raou Raou_,http://www.fightmetric.com/fighter-details/ed069a95aaaf4f56
Dustin Pague_The Disciple,http://www.fightmetric.com/fighter-details/55f80a8aeffcdb33
Rickson Gracie_,http://www.fightmetric.com/fighter-details/194fc025f9355db6
Jason Riley_The Juggernaut,http://www.fightmetric.com/fighter-details/995af04c697d78b7
Reynaldo Trujillo_The Truth,http://www.fightmetric.com/fighter-details/e6b233a007cb06c4
Mike Wilkinson_The Warrior,http://www.fightmetric.com/fighter-details/cfaf010d5b389c09
Jordan Espinosa_,http://www.fightmetric.com/fighter-details/215a70f073a7b726
Randa Markos_Quiet Storm,http://www.fightmetric.com/fighter-details/4a57ebb14315b251
Charlie Ward_Relentless,http://www.fightmetric.com/fighter-details/e81dd0bb8a64b550
Dustin Kimura_The Diamond,http://www.fightmetric.com/fighter-details/fe91d254db77a7fc
Russell Patrick_,http://www.fightmetric.com/fighter-details/eafedba0617ced81
Tim Sylvia_The Maine-iac,http://www.fightmetric.com/fighter-details/2a542ee8a8b83559
Alex Huddleston_The Shaved Gorilla,http://www.fightmetric.com/fighter-details/8b9197746bd3e005
Cody Canterbury_,http://www.fightmetric.com/fighter-details/23100e8f71f25a4a
Marc Cofer_,http://www.fightmetric.com/fighter-details/e90d9d0681270953
Rob Wilkinson_Razor,http://www.fightmetric.com/fighter-details/826475cc758e60e6
Katsuya Inoue_,http://www.fightmetric.com/fighter-details/b5882371e2a3900d
Murilo Bustamante_,http://www.fightmetric.com/fighter-details/85d905f7c4f5a1af
Aaron Phillips_The Model,http://www.fightmetric.com/fighter-details/34c2b3656f88f7ef
Curtis Stout_,http://www.fightmetric.com/fighter-details/e09dbbd5fe3f0fe2
Tony Sims_,http://www.fightmetric.com/fighter-details/57bad6a84230f0c9
Kyle Jensen_,http://www.fightmetric.com/fighter-details/aec273fcb765330d
Chris Tickle_BadBoy,http://www.fightmetric.com/fighter-details/1d1b85389a05df69
Jorge Lopez_,http://www.fightmetric.com/fighter-details/ee624ee2a18f2a43
Raquel Pennington_Rocky,http://www.fightmetric.com/fighter-details/fc169c387b4b465d
AJ Siscoe_Let's Go,http://www.fightmetric.com/fighter-details/fce9b4056a8ef559
Bryan Travers_,http://www.fightmetric.com/fighter-details/008cf84faae9c7a5
Jesse Forbes_Kid Hercules,http://www.fightmetric.com/fighter-details/947eccadb72f4f6f
Trevor Smith_Hot Sauce,http://www.fightmetric.com/fighter-details/f797f0c57a83353e
Norifumi Yamamoto_Kid,http://www.fightmetric.com/fighter-details/4834ff149dc9542a
Vernon White_Tiger,http://www.fightmetric.com/fighter-details/12458872d6afae1b
Jimmy Wallhead_Judo,http://www.fightmetric.com/fighter-details/0c670b443c3d269f
Neil Grove_Goliath,http://www.fightmetric.com/fighter-details/36a432f22144843e
Crosley Gracie_,http://www.fightmetric.com/fighter-details/52d92050a046bc17
Jonathan Contrestano_JT,http://www.fightmetric.com/fighter-details/06d4eb8123087123
Nordine Taleb_,http://www.fightmetric.com/fighter-details/49858bf46dabf6fb
Mack Brewer_,http://www.fightmetric.com/fighter-details/106a925d947a0de9
Ricky Johnson_,http://www.fightmetric.com/fighter-details/fa2fca260beeb9c0
James Barnes_,http://www.fightmetric.com/fighter-details/c06a5c95f1169c0b
Roberta Rovel_Crusher,http://www.fightmetric.com/fighter-details/9d7fbf438766791f
Pro Escobedo_,http://www.fightmetric.com/fighter-details/b36874652ed7715d
Alexander Gustafsson_The Mauler,http://www.fightmetric.com/fighter-details/3c6976f8182d9527
Min Soo Kim_,http://www.fightmetric.com/fighter-details/831b937811804dad
Riki Fukuda_,http://www.fightmetric.com/fighter-details/7c35f869033901ae
Sirwan Kakai_Zohan,http://www.fightmetric.com/fighter-details/2525a853486ee670
Alex Garcia_The Dominican Nightmare,http://www.fightmetric.com/fighter-details/a2b12c3f3d60ff69
Mike Rhodes_Biggie,http://www.fightmetric.com/fighter-details/b7ad576b8ae115e6
Josh Neer_The Dentist,http://www.fightmetric.com/fighter-details/d1a1314976c50bef
Shane Primm_,http://www.fightmetric.com/fighter-details/5114f1b5ad4cdf72
Marcio Alexandre Junior_Lyoto,http://www.fightmetric.com/fighter-details/d53482bef23235ba
Mark Dickman_Tricky,http://www.fightmetric.com/fighter-details/2482ef3331a82e75
Anthony Alves_,http://www.fightmetric.com/fighter-details/bd92cf5da5413d2a
Steve Bruno_Hollywood,http://www.fightmetric.com/fighter-details/2f3f12002564bb55
Jerome LeBanner_,http://www.fightmetric.com/fighter-details/2d0b10789feafddb
Bill Cooper_,http://www.fightmetric.com/fighter-details/78bd6940d093fd33
Cung Le_,http://www.fightmetric.com/fighter-details/d4f364dd076bb0e2
Ericka Almeida_,http://www.fightmetric.com/fighter-details/67a992d4cff22466
Rafael Rios_,http://www.fightmetric.com/fighter-details/2f5754b48eab1486
Rudyard Moncayo_,http://www.fightmetric.com/fighter-details/02d276b7d62b3472
Rafael Natal_Sapo,http://www.fightmetric.com/fighter-details/0dba4df5f34d5ff0
James Head_,http://www.fightmetric.com/fighter-details/19a8cce18a1cef9e
Luis Ramos_Beicao,http://www.fightmetric.com/fighter-details/7bc475b0fc2020ab
Shane Burgos_Hurricane,http://www.fightmetric.com/fighter-details/98d961097baaf308
Darren Elkins_The Damage,http://www.fightmetric.com/fighter-details/92a9aa9c93192871
CJ Keith_,http://www.fightmetric.com/fighter-details/c0eecd851dbf3146
Humberto DeLeon_,http://www.fightmetric.com/fighter-details/bfaf4c87936b4fae
Crezio de Souza_,http://www.fightmetric.com/fighter-details/3746e21bb508391a
Mark De La Rosa_Bumblebee,http://www.fightmetric.com/fighter-details/f57dd0bfa8c17813
Minotauro Nogueira_Minotauro,http://www.fightmetric.com/fighter-details/ee9d73f4fee9cbdd
Claudionor Fontinelle_,http://www.fightmetric.com/fighter-details/7a82635ffa9b59fe
Doug Kay_,http://www.fightmetric.com/fighter-details/547c5611bd366988
Hussain Rasouli_,http://www.fightmetric.com/fighter-details/9d61d8cb1c354867
Alessandro Ricci_,http://www.fightmetric.com/fighter-details/bf9bc96336922271
Marcos da Matta_Parrumpinha,http://www.fightmetric.com/fighter-details/3b6d84343579fd33
Cris Cyborg_Cyborg,http://www.fightmetric.com/fighter-details/634bb0de2eb043b4
Lucie Pudilova_Bullet,http://www.fightmetric.com/fighter-details/3cf66c62d9069f43
David Avellan_,http://www.fightmetric.com/fighter-details/956dcac65e7b34d6
Karl Willis_,http://www.fightmetric.com/fighter-details/95883dbdab4fcf0f
Tommy Lee_,http://www.fightmetric.com/fighter-details/806975e1b4f47b27
Tamdan McCrory_The Barncat,http://www.fightmetric.com/fighter-details/eff47295daf721a6
Justin James_,http://www.fightmetric.com/fighter-details/1ea8df62b3f8fea6
Jason Thacker_,http://www.fightmetric.com/fighter-details/f0264252e191da22
Jason Lambert_The Punisher,http://www.fightmetric.com/fighter-details/5be86bb2f78fef2f
Makoto Takimoto_,http://www.fightmetric.com/fighter-details/a7724f51e32e763e
Igor Borisov_,http://www.fightmetric.com/fighter-details/0313bf497de9c470
Amar Suloev_,http://www.fightmetric.com/fighter-details/7aa88401f93ce836
Brady Fink_,http://www.fightmetric.com/fighter-details/997b4f52f76a0b53
Josh Shockley_,http://www.fightmetric.com/fighter-details/1d36f1ac66cf689d
Amir Rahnavardi_,http://www.fightmetric.com/fighter-details/bc7f7f0ba3db74d2
Kevin Engel_The Hitman,http://www.fightmetric.com/fighter-details/d2f310b5b072e986
Tim Credeur_,http://www.fightmetric.com/fighter-details/89b8d1bf1ff09d1d
Salvador Becerra_,http://www.fightmetric.com/fighter-details/4fd76e7ba8313457
Jae Suk Lim_,http://www.fightmetric.com/fighter-details/bbb15f301e4a490a
Jermaine Andre_,http://www.fightmetric.com/fighter-details/9bad58fa651d6196
Kelly Velasco_Killer,http://www.fightmetric.com/fighter-details/93c9897f0f9f5dab
John Teixeira_Macapa,http://www.fightmetric.com/fighter-details/86061eaba822bfea
Zach Rosol_,http://www.fightmetric.com/fighter-details/208b6926916867c7
Jarred Brooks_The Monkey God,http://www.fightmetric.com/fighter-details/81d9df19e255b8b6
Kit Cope_Havoc,http://www.fightmetric.com/fighter-details/ce47f49e5c386a9c
AJ Fonseca_,http://www.fightmetric.com/fighter-details/0adf1aacda5e26ac
Chris Haseman_The Hammer,http://www.fightmetric.com/fighter-details/5bd533d50c8e7b8a
Rogerio Nogueira_Minotouro,http://www.fightmetric.com/fighter-details/73e09f837f3b5ecc
Brian Foster_The Foster Boy,http://www.fightmetric.com/fighter-details/3dc3022232b79c7a
Ed Herman_Short Fuse,http://www.fightmetric.com/fighter-details/06f36cf4bd97ec77
Erik Perez_Goyito,http://www.fightmetric.com/fighter-details/af62f99eb7606308
Mike Bencic_Batman,http://www.fightmetric.com/fighter-details/a71feb7ea7592a71
Alejandro Perez_Turbo,http://www.fightmetric.com/fighter-details/80daefbed11ce998
Kaitlin Young_,http://www.fightmetric.com/fighter-details/79ff6545b0abc685
Demian Maia_,http://www.fightmetric.com/fighter-details/427b5953ac8e3a27
Wilson Reis_,http://www.fightmetric.com/fighter-details/5aedf14771ca82d2
Alan Gomez_,http://www.fightmetric.com/fighter-details/0a66de3a797cf73a
Chuck Liddell_The Iceman,http://www.fightmetric.com/fighter-details/a390eb8a9b2df298
James Gray_The Phenom,http://www.fightmetric.com/fighter-details/2db65fc038c0018e
Paulo Thiago_,http://www.fightmetric.com/fighter-details/30a09e43f15f1d75
Charlie Valencia_,http://www.fightmetric.com/fighter-details/8a0be41c0380188d
Keisuke Fujiwara_,http://www.fightmetric.com/fighter-details/ccd58ff71e260ed5
Kaleo Kwan_Leo Boy,http://www.fightmetric.com/fighter-details/2545c7f47a65bca3
Zelg Galesic_Benkei,http://www.fightmetric.com/fighter-details/8a1b4330c7957961
Herman Terrado_,http://www.fightmetric.com/fighter-details/61d6368013f8637f
Hermes Franca_,http://www.fightmetric.com/fighter-details/e0ec3c3b6b611f7e
Francimar Barroso_Bodao,http://www.fightmetric.com/fighter-details/b69f24c500d783e7
Gesias Cavalcante_JZ,http://www.fightmetric.com/fighter-details/2a74bbba57058f12
Jake Rosholt_,http://www.fightmetric.com/fighter-details/4f2fcbefb668689d
Nicdali Rivera-Calanoc_The Night Queen,http://www.fightmetric.com/fighter-details/60917f79b7271d83
Livinha Souza_Livinha,http://www.fightmetric.com/fighter-details/dab8cfbb6b1db10a
Mitsuhiro Ishida_The Endless Warrior,http://www.fightmetric.com/fighter-details/82f5c81f4e3c3eb5
Daichi Abe_,http://www.fightmetric.com/fighter-details/5140122c3eecd307
Carlos Felipe_Boi,http://www.fightmetric.com/fighter-details/a2ea77e974c5889f
Albert Morales_The Warrior,http://www.fightmetric.com/fighter-details/544d7460b3e44393
Matthew Riddle_Deep Waters,http://www.fightmetric.com/fighter-details/d023ae89a2a4a41e
Viktor Pesta_,http://www.fightmetric.com/fighter-details/202b0467521c9d6f
Brad Royster_,http://www.fightmetric.com/fighter-details/09f8c233de88998d
Lucas Stark_,http://www.fightmetric.com/fighter-details/93e4754d0984c82f
Emily Whitmire_Spitfire,http://www.fightmetric.com/fighter-details/b3d21b2610dcfaeb
Mark Coleman_The Hammer,http://www.fightmetric.com/fighter-details/21b8a0f5c231096f
Ricky Simon_,http://www.fightmetric.com/fighter-details/5987b2458f4b5290
Akira Kikuchi_,http://www.fightmetric.com/fighter-details/9c37681096c6f3a9
Iony Razafiarison_,http://www.fightmetric.com/fighter-details/a303588c33d8c5ae
Keiichiro Yamamiya_,http://www.fightmetric.com/fighter-details/6014d25e73b669c9
Dave Phillips_The Rockstar,http://www.fightmetric.com/fighter-details/99020eeb8cd5689d
Holly Holm_The Preacher's Daughter,http://www.fightmetric.com/fighter-details/634e2fb70bde3fd5
Ryan Hall_The Wizard,http://www.fightmetric.com/fighter-details/8866c6f509c19089
Michinori Tanaka_,http://www.fightmetric.com/fighter-details/64788ee44b062ded
Blake Watkins_,http://www.fightmetric.com/fighter-details/117580b232409824
Matt Van Buren_Gutter,http://www.fightmetric.com/fighter-details/7b39035fae7268b8
Gavin Tucker_Guv'Nor,http://www.fightmetric.com/fighter-details/da816417a579a0bd
Mitch Whitesel_,http://www.fightmetric.com/fighter-details/b6debbda44d4a5a0
Thomas Diagne_,http://www.fightmetric.com/fighter-details/8567466ae167216b
Jack McGlaughlin_,http://www.fightmetric.com/fighter-details/237187ed9f419285
Gerald Meerschaert_GM3,http://www.fightmetric.com/fighter-details/6ac9bc2953c47345
Kenyon Jackson_,http://www.fightmetric.com/fighter-details/56c5132870a526d5
Eric Wray_,http://www.fightmetric.com/fighter-details/eb6edce3028f05c0
Hiromitsu Miura_,http://www.fightmetric.com/fighter-details/509697e08673d2e5
Bobby Nash_Nashty,http://www.fightmetric.com/fighter-details/7dfb56f24fe5ddea
Xue Do Won_,http://www.fightmetric.com/fighter-details/daa89f01e1c0f42a
John Salter_,http://www.fightmetric.com/fighter-details/010986ee359fb863
Jon Hess_,http://www.fightmetric.com/fighter-details/32a3025d5db456ae
Rustam Khabilov_Tiger,http://www.fightmetric.com/fighter-details/9b7694d064a8a0ad
Joe Neal_Nine Lives,http://www.fightmetric.com/fighter-details/5751267660c734cb
Jessin Ayari_Abacus,http://www.fightmetric.com/fighter-details/6eaec40f724852f4
CM Punk_CM Punk,http://www.fightmetric.com/fighter-details/a8c9d16fe2a14d72
Tom Aaron_,http://www.fightmetric.com/fighter-details/93fe7332d16c6ad9
Josh Epps_,http://www.fightmetric.com/fighter-details/984b0c4c6e773a1c
Dominic Brown_,http://www.fightmetric.com/fighter-details/52b3ec072ad497a4
Nick Roehrick_,http://www.fightmetric.com/fighter-details/7195e2a932686f82
Luis Mendoza_,http://www.fightmetric.com/fighter-details/28200bc87367614f
Todd Gouwenberg_,http://www.fightmetric.com/fighter-details/c44acf87e376c62b
Jeremy May_,http://www.fightmetric.com/fighter-details/c32fdfe75cda5b22
Nate Schroeder_,http://www.fightmetric.com/fighter-details/040426baba8a45e8
Bruno Korea_Korea,http://www.fightmetric.com/fighter-details/6c011be66326ad97
Yan Pellerin_Wild Thing,http://www.fightmetric.com/fighter-details/bfe95ec546692b13
Nick Ertl_,http://www.fightmetric.com/fighter-details/74061adb224be3cc
Justin Patterson_The Tactician,http://www.fightmetric.com/fighter-details/2dc7c49cfaeb867c
Christopher Lopez_,http://www.fightmetric.com/fighter-details/5148a665aa527865
Jesse Taylor_JT Money,http://www.fightmetric.com/fighter-details/dd992d569aaebee6
Miika Mehmet_,http://www.fightmetric.com/fighter-details/41dca66f9dadfc86
Daniel Schmitt_,http://www.fightmetric.com/fighter-details/bd02e222a6166d50
Lorenzo Hood_The Samoan Silverback,http://www.fightmetric.com/fighter-details/7f9abc4db2d05764
Eun Soo Lee_,http://www.fightmetric.com/fighter-details/39c568f8c579913e
Frank Shamrock_,http://www.fightmetric.com/fighter-details/fcaae0385b514f11
Ryan Healy_The Irish Assassin,http://www.fightmetric.com/fighter-details/f3eb664db7fb1df3
Ryan Bader_Darth,http://www.fightmetric.com/fighter-details/c0ab242c40decc55
Marcos Bonilla_Murder Marx,http://www.fightmetric.com/fighter-details/d311fbefff44a39b
Claude Patrick_The Prince,http://www.fightmetric.com/fighter-details/56116a79e4deed06
Javy Ayala_Eye Candy,http://www.fightmetric.com/fighter-details/26387c19f32dda0f
Bradley Scott_Bear,http://www.fightmetric.com/fighter-details/34e552520a934063
Carlos Newton_The Ronin,http://www.fightmetric.com/fighter-details/952f6fa06f25a0ec
Masakazu Imanari_,http://www.fightmetric.com/fighter-details/a4dd5c9a75763295
Jess Bouscal_,http://www.fightmetric.com/fighter-details/38b1417ec17072da
Jean Francois Lenogue_,http://www.fightmetric.com/fighter-details/e60201cfab7d656d
Sean Salmon_,http://www.fightmetric.com/fighter-details/7c0847d3854a95f2
Won Sik Park_Parky,http://www.fightmetric.com/fighter-details/9df394db5ca103eb
Mike Malott_The Main Attraction,http://www.fightmetric.com/fighter-details/dd6103dd7127db1d
Roberto Sanchez_Little Fury,http://www.fightmetric.com/fighter-details/546f8599a63c29da
Seth Kleinbeck_Mass Destruction,http://www.fightmetric.com/fighter-details/8ad022dd81224f61
Dave Herman_,http://www.fightmetric.com/fighter-details/cbd6f1abf955e628
Dan Severn_The Beast,http://www.fightmetric.com/fighter-details/c670aa48827d6be6
Bryce Mejia_,http://www.fightmetric.com/fighter-details/6eae26c44e505775
Dominic Waters_Sho Nuff,http://www.fightmetric.com/fighter-details/2de91c2244ad7e89
Conor McGregor_The Notorious,http://www.fightmetric.com/fighter-details/f4c49976c75c5ab2
John Albert_Prince,http://www.fightmetric.com/fighter-details/7bd94b60d7521e4a
Chase Beebe_,http://www.fightmetric.com/fighter-details/b16a7e6a627e9789
Wanderlei Silva_The Axe Murderer,http://www.fightmetric.com/fighter-details/a1f6999fe57236e0
Jeremy Hamilton_Hawk,http://www.fightmetric.com/fighter-details/7ada6ea792a34424
Dan Hooker_The Hangman,http://www.fightmetric.com/fighter-details/193b9d1858bc4df3
Chance Farrar_,http://www.fightmetric.com/fighter-details/49c7236c737d7e59
Nate Moore_,http://www.fightmetric.com/fighter-details/518e5202a91980d4
Reese Andy_Riptide,http://www.fightmetric.com/fighter-details/46e2ca71fd5089cb
Ryan Janes_,http://www.fightmetric.com/fighter-details/b59037262c8fe060
Mads Burnell_,http://www.fightmetric.com/fighter-details/69f01b25dfabaf6b
Charles Bennett_Krazy Horse,http://www.fightmetric.com/fighter-details/8dc4f34c1f50d00d
Edilberto de Oliveira_Crocota,http://www.fightmetric.com/fighter-details/afdb76fbd86f6d11
Vincent Eazelle_The Real Deal,http://www.fightmetric.com/fighter-details/ec421d5de0aea624
Chad Robichaux_Robo,http://www.fightmetric.com/fighter-details/b2aa1e07b5b3306e
Mike Dolce_Skull Cracker,http://www.fightmetric.com/fighter-details/29b5791e51e7e832
David Branch_,http://www.fightmetric.com/fighter-details/d2c55d1d2e67773b
Lemont Davis_,http://www.fightmetric.com/fighter-details/a993ef2dd36cea5f
Tommy Speer_,http://www.fightmetric.com/fighter-details/1411c630ba711b64
Tatsuya Mizuno_,http://www.fightmetric.com/fighter-details/478c8706bdb92440
Sean Gannon_The Cannon,http://www.fightmetric.com/fighter-details/6d7886b094b471ac
Keith Jardine_The Dean of Mean,http://www.fightmetric.com/fighter-details/b9d0fd83bb8a147a
James Mulheron_The Juggernaut,http://www.fightmetric.com/fighter-details/8d5350fa18b79e9a
Dave Beneteau_Dangerous,http://www.fightmetric.com/fighter-details/9fd1f08dd4aec14a
Rico Altamirano_,http://www.fightmetric.com/fighter-details/c61b49cec6abd6b9
Josh Diekmann_The Freight Train,http://www.fightmetric.com/fighter-details/414bddf0c80c41e1
Jean Silva_White Bear,http://www.fightmetric.com/fighter-details/9211aae062b799d6
Wagner Prado_Caldeirao,http://www.fightmetric.com/fighter-details/7f6ef4e1227600bc
Dave Martin_,http://www.fightmetric.com/fighter-details/92c96df8bdab5fea
Xavier Siller_Young Guns,http://www.fightmetric.com/fighter-details/9a08c2753184ac6d
Yurij Kiseliov_Playboy,http://www.fightmetric.com/fighter-details/51d2aaaca56e5b40
Neil Magny_,http://www.fightmetric.com/fighter-details/84b3e7d38f2d2ec5
Vitor Ribeiro_Shaolin,http://www.fightmetric.com/fighter-details/a757c06bbdba61d2
Glover Teixeira_,http://www.fightmetric.com/fighter-details/7ff97850e8c32bda
Gian Villante_,http://www.fightmetric.com/fighter-details/fcd448a2fe1a23cc
Crafton Wallace_Blaze,http://www.fightmetric.com/fighter-details/bf41b5131545da12
Paul Buentello_The Headhunter,http://www.fightmetric.com/fighter-details/f0abbb6f3444dae7
Rob McCullough_Razor,http://www.fightmetric.com/fighter-details/11e3fd7546359fc5
Hans Stringer_,http://www.fightmetric.com/fighter-details/523f6ad11dbe9b53
Bob Sapp_The Beast,http://www.fightmetric.com/fighter-details/9f3d6ddef3d3cccc
Per Eklund_,http://www.fightmetric.com/fighter-details/58bc81376286b3d3
Antonio Dos Santos_Junior Alpha,http://www.fightmetric.com/fighter-details/81b8b3fb019dc69d
Townsend Saunders_,http://www.fightmetric.com/fighter-details/20bd6c3e03c46ee6
David Velasquez_Little,http://www.fightmetric.com/fighter-details/09c44b317c98bf96
Barb Honchak_Little Warrior,http://www.fightmetric.com/fighter-details/472f6f6e6d962f40
Edgar Garcia_,http://www.fightmetric.com/fighter-details/8d49545dadf9b919
Igor Vovchanchyn_Ice Cold,http://www.fightmetric.com/fighter-details/7929be8290289a47
David Teymur_,http://www.fightmetric.com/fighter-details/2747c60e42d9d75f
Maiquel Falcao_Big Rig,http://www.fightmetric.com/fighter-details/d58478ded5534695
TJ Dillashaw_,http://www.fightmetric.com/fighter-details/c849740a3ff51931
Frankie Edgar_The Answer,http://www.fightmetric.com/fighter-details/f2688492b9a525a3
Marcus Aurelio_Maximus,http://www.fightmetric.com/fighter-details/04643fd03d9159cc
Josh Bumgarner_,http://www.fightmetric.com/fighter-details/9900ab86a4c458bd
Magno Almeida_,http://www.fightmetric.com/fighter-details/d615d6a10a4704cd
TJ O'Brien_The Spider,http://www.fightmetric.com/fighter-details/d25b93992f285953
Bristol Marunde_,http://www.fightmetric.com/fighter-details/a17322f99ddfd8e9
Scott Ettling_,http://www.fightmetric.com/fighter-details/74b5736f1df40be3
Roger Huerta_El Matador,http://www.fightmetric.com/fighter-details/daf1b84aebd6602b
Bibiano Fernandes_,http://www.fightmetric.com/fighter-details/cbc071cb20ea59c7
Guilherme Costa_The Prodigy,http://www.fightmetric.com/fighter-details/28877eddb1c0b967
Onassis Parungao_,http://www.fightmetric.com/fighter-details/96d173b7f92aa520
Jonny Carson_,http://www.fightmetric.com/fighter-details/0d49ddc07bd8c747
Chris Dempsey_,http://www.fightmetric.com/fighter-details/dfae5da5676e4194
Rob Emerson_The Saint,http://www.fightmetric.com/fighter-details/dc0f07928009a127
Logan Nail_,http://www.fightmetric.com/fighter-details/47e0b5833e6bc91a
John Yoo_,http://www.fightmetric.com/fighter-details/40eb2aef4d5577d4
Bobby Escalante_,http://www.fightmetric.com/fighter-details/f7ede18b4ec4ec1f
Jeri Sitzes_,http://www.fightmetric.com/fighter-details/44a1dd0ef4373edc
Alfonso Alcarez_,http://www.fightmetric.com/fighter-details/1e38bba6738b7b10
Shamil Abdurakhimov_Abrek,http://www.fightmetric.com/fighter-details/2f5cbecbbe18bac4
Drew Dimanlig_,http://www.fightmetric.com/fighter-details/cc2ad11b1f9d818b
Stipe Miocic_,http://www.fightmetric.com/fighter-details/d28dee5c705991df
Christina Marks_,http://www.fightmetric.com/fighter-details/c7be22a47a58365a
David Roberts_,http://www.fightmetric.com/fighter-details/775bad6d700d2302
Kenji Osawa_,http://www.fightmetric.com/fighter-details/8eb239a52fc4ec14
Mike Campbell_The Beast,http://www.fightmetric.com/fighter-details/f5585e675af7afd4
Levan Makashvili_The Hornet,http://www.fightmetric.com/fighter-details/938ad489fb7a1f31
Papy Abedi_Makambo,http://www.fightmetric.com/fighter-details/c9f6385af6df66d7
Alexander Crispim_,http://www.fightmetric.com/fighter-details/15dedd05f8bcb475
Ivan Salaverry_,http://www.fightmetric.com/fighter-details/394f55ebca199124
Michael Byrnes_,http://www.fightmetric.com/fighter-details/87f0b37f153cf497
Cory Walmsley_Hardcore,http://www.fightmetric.com/fighter-details/83c6c3e0f8bde8ee
John Dowdy_,http://www.fightmetric.com/fighter-details/e780ccc79a209985
Juan Mott_,http://www.fightmetric.com/fighter-details/5da4e8dc02e50ac0
Claudio Puelles_El Nino,http://www.fightmetric.com/fighter-details/d747eb273a40a920
Max Martyniouk_Payne,http://www.fightmetric.com/fighter-details/69d3fa376ff2595e
