Date,Open,High,Low,Close,Volume,Range,MA21,MA50,Engulf,Direction
7/7/2003,985.700012,1005.559998,985.700012,1004.419983,1429100000,19.859986,990.4357154,960.3543994,0,U
7/8/2003,1004.419983,1008.919983,998.72998,1007.840027,1565700000,10.190003,991.3919067,962.535,0,D
7/9/2003,1007.840027,1010.429993,998.169983,1002.210022,1618000000,12.26001,992.6433366,964.2823999,1,D
7/10/2003,1002.210022,1002.210022,983.630005,988.700012,1465700000,18.580017,992.8271454,965.6995996,0,U
7/11/2003,988.700012,1000.859985,988.700012,998.140015,1212700000,12.159973,992.8585757,967.3240003,0,U
7/14/2003,998.140015,1015.409973,998.140015,1003.859985,1448900000,17.269958,993.1133364,969.0752002,0,D
7/15/2003,1003.859985,1009.609985,996.669983,1000.419983,1518600000,12.940002,993.6757172,970.4819995,0,D
7/16/2003,1000.419983,1003.469971,989.299988,994.090027,1662000000,14.169983,992.8828619,971.8328003,0,D
7/17/2003,994,994,978.599976,981.72998,1661400000,15.400024,991.4576241,972.7795996,0,U
7/18/2003,981.72998,994.25,981.710022,993.320007,1365200000,12.539978,990.6590517,974.0535998,0,D
7/21/2003,993.320007,993.320007,975.630005,978.799988,1254200000,17.690002,989.9019077,975.2241992,0,U
7/22/2003,978.799988,990.289978,976.080017,988.109985,1439700000,14.209961,989.5409545,976.3181994,0,U
7/23/2003,988.109985,989.859985,979.789978,988.609985,1362700000,10.070007,989.8728579,977.1881994,0,D
7/24/2003,988.609985,998.890015,981.070007,981.599976,1559000000,17.820008,989.7847609,977.9741992,0,U
7/25/2003,981.599976,998.710022,977.48999,998.679993,1397500000,21.220032,990.8971412,979.1621985,0,D
7/28/2003,998.679993,1000.679993,993.590027,996.52002,1328600000,7.089966,991.4066656,980.1591992,0,D
7/29/2003,996.52002,998.640015,984.150024,989.280029,1508900000,14.489991,992.0285731,981.0588,0,D
7/30/2003,989.280029,992.619995,985.960022,987.48999,1391900000,6.659973,992.6471441,982.3931994,0,U
7/31/2003,987.48999,1004.590027,987.48999,990.309998,1608000000,17.100037,993.0276199,983.8047998,0,D
8/1/2003,990.309998,990.309998,978.859985,980.150024,1390600000,11.450013,992.380002,984.9394006,0,U
8/4/2003,980.150024,985.75,966.789978,982.820007,1318700000,18.960022,992.2428589,985.9584009,0,D
8/5/2003,982.820007,982.820007,964.969971,965.460022,1351700000,17.850036,990.3876226,986.6032019,0,U
8/6/2003,965.460022,975.73999,960.840027,967.080017,1491000000,14.899963,988.4466698,986.9152026,0,U
8/7/2003,967.080017,974.890015,963.820007,974.119995,1389300000,11.070008,987.1090494,987.3332031,0,U
8/8/2003,974.119995,980.570007,973.830017,977.590027,1086600000,6.73999,986.5800025,987.8922033,0,U
8/11/2003,977.590027,985.460022,974.210022,980.590027,1022200000,11.25,985.7442888,988.2322033,0,U
8/12/2003,980.590027,990.409973,979.900024,990.349976,1132300000,10.509949,985.100955,988.6992029,0,D
8/13/2003,990.349976,992.5,980.849976,984.030029,1208800000,11.650024,984.320481,988.9486035,0,U
8/14/2003,984.030029,991.909973,980.359985,990.51001,1186800000,11.549988,984.150004,989.0340039,0,U
8/15/2003,990.51001,992.390015,987.099976,990.669983,636370000,5.290039,984.5757185,989.0446032,0,U
8/18/2003,990.669983,1000.349976,990.669983,999.73999,1127600000,9.679993,984.881432,989.2842028,0,U
8/19/2003,999.73999,1003.299988,995.299988,1002.349976,1300600000,8,986.00286,989.8126025,0,D
8/20/2003,1002.349976,1003.539978,996.619995,1000.299988,1210800000,6.919983,986.5833363,990.1218017,0,U
8/21/2003,1000.299988,1009.530029,999.330017,1003.27002,1407100000,10.200012,987.2814332,990.2376025,0,D
8/22/2003,1003.27002,1011.01001,992.619995,993.059998,1308900000,18.390015,987.8271485,990.1286023,1,U
8/25/2003,993.059998,993.710022,987.909973,993.710022,971700000,5.800049,987.5904832,990.230603,0,U
8/26/2003,993.710022,997.929993,983.570007,996.72998,1178700000,14.359986,987.6004813,989.9504028,1,U
8/27/2003,996.72998,998.049988,993.330017,996.789978,1051400000,4.719971,987.958098,989.6530029,0,U
8/28/2003,996.789978,1004.119995,991.419983,1002.840027,1165200000,12.700012,988.6890521,989.5080029,1,U
8/29/2003,1002.840027,1008.849976,999.52002,1008.01001,945100000,9.329956,989.5319098,989.7742029,0,U
9/2/2003,1008.01001,1022.590027,1005.72998,1021.98999,1470500000,16.860047,991.5242891,990.3002026,0,U
9/3/2003,1021.98999,1029.339966,1021.98999,1026.27002,1675600000,7.349976,993.5933374,991.1928027,0,U
9/4/2003,1026.27002,1029.170044,1022.190002,1027.969971,1453900000,6.980042,996.5700016,992.0832019,0,D
9/5/2003,1027.969971,1029.209961,1018.190002,1021.390015,1465200000,11.019959,999.156192,993.0046021,1,U
9/8/2003,1021.390015,1032.410034,1021.390015,1031.640015,1299300000,11.020019,1001.895241,993.9210022,0,D
9/9/2003,1031.640015,1031.640015,1021.140015,1023.169983,1414800000,10.5,1004.065715,994.8600025,0,D
9/10/2003,1023.169983,1023.169983,1009.73999,1010.919983,1582100000,13.429993,1005.509998,995.5884021,0,U
9/11/2003,1010.919983,1020.880005,1010.919983,1016.419983,1335900000,9.960022,1006.751427,996.2704017,0,U
9/12/2003,1016.419983,1019.650024,1007.710022,1018.630005,1236700000,11.940002,1008.399045,996.7680018,0,D
9/15/2003,1018.630005,1019.789978,1013.590027,1014.809998,1151300000,6.199951,1009.556187,997.3502015,0,U
9/16/2003,1014.809998,1029.660034,1014.809998,1029.319946,1403200000,14.850036,1011.396662,997.8482007,0,D
9/17/2003,1029.319946,1031.339966,1024.530029,1025.969971,1338210000,6.809937,1012.645709,998.2107996,0,U
9/18/2003,1025.969971,1040.160034,1025.75,1039.579956,1498800000,14.410034,1014.418565,998.9581983,0,D
9/19/2003,1039.579956,1040.290039,1031.890015,1036.300049,1518600000,8.400024,1016.132853,999.910199,0,D
9/22/2003,1036.300049,1036.300049,1018.299988,1022.820007,1278800000,18.000061,1017.063805,1000.403799,0,U
9/23/2003,1022.820007,1030.119995,1021.539978,1029.030029,1301700000,8.580017,1018.776664,1000.9072,0,D
9/24/2003,1029.030029,1029.829956,1008.929993,1009.380005,1556000000,20.899963,1019.522853,1001.0864,0,D
9/25/2003,1009.380005,1015.969971,1003.26001,1003.27002,1530000000,12.709961,1019.834284,1001.27,0,D
9/26/2003,1003.27002,1003.450012,996.080017,996.849976,1472500000,7.369995,1019.837141,1001.5724,0,U
9/29/2003,996.849976,1006.890015,995.309998,1006.580017,1366500000,11.580017,1020.015236,1001.8376,1,D
9/30/2003,1006.580017,1006.580017,990.359985,995.969971,1590500000,16.220032,1019.4419,1002.181,0,U
10/1/2003,995.969971,1018.219971,995.969971,1018.219971,1566300000,22.25,1019.262376,1002.7832,0,U
10/2/2003,1018.219971,1021.869995,1013.380005,1020.23999,1269300000,8.48999,1018.975231,1003.4158,0,U
10/3/2003,1020.23999,1039.310059,1020.23999,1029.849976,1570500000,19.070069,1019.064756,1004.3808,0,U
10/6/2003,1029.849976,1036.47998,1029.150024,1034.349976,1025800000,7.329956,1019.681897,1005.094199,0,U
10/7/2003,1034.349976,1039.25,1026.27002,1039.25,1279500000,12.97998,1020.044277,1005.948799,1,D
10/8/2003,1039.25,1040.060059,1030.959961,1033.780029,1262500000,9.100098,1020.549517,1006.838799,0,U
10/9/2003,1033.780029,1048.280029,1033.780029,1038.72998,1578700000,14.5,1021.873803,1007.863599,0,D
10/10/2003,1038.72998,1040.839966,1035.73999,1038.060059,1108100000,5.099976,1022.904282,1008.8186,0,U
10/13/2003,1038.060059,1048.900024,1038.060059,1045.349976,1040500000,10.839965,1024.176662,1010.122599,0,U
10/14/2003,1045.349976,1049.48999,1040.839966,1049.47998,1271900000,8.650024,1025.827614,1011.455798,0,D
10/15/2003,1049.47998,1053.790039,1043.150024,1046.76001,1521100000,10.640015,1026.658093,1013.081798,0,U
10/16/2003,1046.76001,1052.939941,1044.040039,1050.069946,1417700000,8.899902,1027.805711,1014.741597,0,D
10/17/2003,1050.069946,1051.890015,1036.569946,1039.319946,1352000000,15.320069,1027.793329,1016.045596,0,U
10/20/2003,1039.319946,1044.689941,1036.130005,1044.680054,1172600000,8.559936,1028.192377,1017.387396,0,U
10/21/2003,1044.680054,1048.569946,1042.589966,1046.030029,1498000000,5.97998,1029.297616,1018.696196,0,D
10/22/2003,1046.030029,1046.030029,1028.390015,1030.359985,1647200000,17.640014,1029.360947,1019.496397,0,U
10/23/2003,1030.359985,1035.439941,1025.890015,1033.77002,1604300000,9.549926,1030.522377,1020.491196,0,D
10/24/2003,1033.77002,1033.77002,1018.320007,1028.910034,1420300000,15.450013,1031.74333,1021.259197,0,U
10/27/2003,1028.910034,1037.75,1028.910034,1031.130005,1371800000,8.839966,1033.375712,1022.068397,0,U
10/28/2003,1031.130005,1046.790039,1031.130005,1046.790039,1629200000,15.660034,1035.290475,1023.009398,0,U
10/29/2003,1046.790039,1049.829956,1043.349976,1048.109985,1562600000,6.47998,1037.773333,1023.924598,0,D
10/30/2003,1048.109985,1052.810059,1043.819946,1046.939941,1629700000,8.990113,1039.14095,1024.857398,0,U
10/31/2003,1046.939941,1053.089966,1046.939941,1050.709961,1498900000,6.150025,1040.591901,1025.806196,0,U
11/3/2003,1050.709961,1061.439941,1050.709961,1059.02002,1378200000,10.72998,1041.980951,1027.125397,0,D
11/4/2003,1059.02002,1059.02002,1051.699951,1053.25,1417600000,7.320069,1042.880952,1028.316196,0,D
11/5/2003,1053.25,1054.540039,1044.880005,1051.810059,1401800000,9.660034,1043.47905,1029.417798,0,U
